variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,page,sort_order,embedding
material:104142,material:104142,最胜紫晶断片,角色突破素材,,3,,,养成道具,295,6zB/PSkhtb3WUOY8W3+GPaJi5DyNj/M8IWv3PTZuFD2dz3m8cUkKPXaqkbwNASU9srIGPbEFb7qgFGk9VbCpvPZ5Pj2IWta9PNU3vZzgub2ZLN288eC0vW2L8j0BI8E8x6iRPcBW7Tz3wW29OWIaPX2X0ry9dNW8luRpvNUMw72h8rs8ZJDtvbdoIb3Pfxc9sOvgPEKumrzwm2q8mQzMPXYgF737G5q7hQ7xvdU6iL1XRrI85RSDvR5hNL09TJm900xoPQ4OAD1MytO8ywDwvJNxAjxr06m9+hljPZzDjby+MPE7Ncyfvd6osLt0ZuA8OpGBvR+O1736gCm94IoKvcMHgr3guHc7TKkKPgBQg70rx669VONSvUMC6LqeA6w8oCBqPVWCzL2yVi2+AhwGvZd1sj0gppc8EcmCO5Pplbks94I86YqSPaXX9rydjwA+g7w3vEj2Wr05ycy8SzqDPUgYPT3xsGw8ec6KO2WDljzquqC9tz8UOneQZrwaXEu9kicZPGfpbb0qZjM9hhiKOyUzFT3YsIe8SfOAO3aorr2Nt5M9BzTivN8TvLrCh6k9KUGcvCC2uj0IPkS9NC/ePZ5okjuYw/Q802F5vDReAD6x6xs9pMn0PGzfd7x9R8G9+1LdvY3G3L3hEls8paSBPQQZ47z+lQ2916XYvHLrN70HSg68A6kXPJgc6zzuCu484iPgvYPOnr1O3/Q8f7A9PfgEyD1rKtm7kxLouwmuAD1084+9ijXjvdTC1r0Fkmo9NpW2PHV4bD25Oiu7OFxFPQY4ar0YyqO8n9lnvVnlYj20K+u9HRqevbsf+bsnIps9DroePRcSQr29BDg93rgBvMRotjzBHJk96tAFPXNU8j3jwNs8/aMzPRcJDj0wjYM9n4lFPUsJ/bzUSR896mA1vTNU+Dz204w9GD0ZvWkAcT22DtE84XDJvcBShDrQyq08nXtyPRKrP73U6sw8cuzhvWBO1znuD+48lLIavPUpP7xlcLe9OEehvWw1wz37Q029XggFOwmHBj5N8rQ9mdg9vZdB4z3tU/G9e0k3vo8fgr0OzjA91NytvY3Xwz2rI9G8cze/PM3ehDxJFz+92OGWvQ8TVD2GPLo8px3pvN8FHD05gpY928LVvDHWUb10x4a9vp1sPDnxAz3fBdu9ZEXCulYRtj37xVm8VF03PfVUwbwBvx8+rEdnvTbCnjzsM9w8EfgOvKYJRz06SHK8Y518PWVCEj38+O474L27PGC/ZL0yFJK74h9BPFpx3jw0/MA7VTw9vYL8GL5+QZG95Fwpvvypy7u738u83KQPvuk2nL28AIi9FHODvYryjr0aDCk+5466PSoWRb0PYwk8U6IPPQ==
material:104143,material:104143,最胜紫晶块,角色突破素材,,4,,,养成道具,294,KGtDveJqMr3Mynq9/WlRvUnNsLza0Z87F43TvGwvPr0w9V69RRIfvReO2jwXgcS9J8hcvQ84t7wcRhq9J46GvUl3Ib6k0uk8ypzTvDsJHz2uYsS7wIohvtp4VD1m+qI9T3arvJ1XiTx9Ya87H7MkvR8A0L27EOk77hK6PVEKBT3mi7i7z1NYPaFsNL1TbJ28AgNYPTMGAz16mT+9IAvRPdsCYLmFD5q6VlLXvevS3j3absY7BX47OxIbzTynzxG+0juWu9u7uDtVo2W9rky9vT1jND2Sx0s81sEHvLpPirwtBFc6fo/mPD6s6LzhjoC9s0Y2PTSa172+Vhe+XXcvvl8utLzXWs29AgJvPJxAiz3wcgc9t9JDPeRLj7zLIZo8LnB9Oy5hir2xZBS+pD2rPMvM1jy0ifY9vl8HvP1fGr1XVSW7bzR3Pfreiz3bxQI9CzcHO/cKTL2JaYU97dz+PBUhr73JRAG+7b3VPb61uryVcOu8lcs7O+gdfL3xu6K9M4kPPjh3GD5DDqw85WNgPSV0UzpmCvw7cgCZPXmADb00kWk92kFTvUbqgDyh/xs9h1aZvIPpsz0dH2U9dk3+PU+BGb2QiOS8ZxvSvL30Rj2Ec6Y9n3jXvbQyYT3WAqe9yWgaPSgeAz5umYM90OvbPc2dST1dVG49EinxO7qlhT0eCGu8SnIEvdFqirvCZlI90LOCvTjSPr1XZxQ9RYF7O/fSDj3LZzm90E/NPXvLIr7w8xe9tf24vc8VKb0GjgG8oKBEvbKqVryYnuq7MIeEPcVUs73FR6U7L+IPvZk8mD3RvOs83v4+PUQRqr2mhpy8+rBLPb/cAD3iQ4e8IoMGPVDpkrwpIwc91Yk7vC2/OT7dpDq776nuPSdpArz18Mw9ms47PbE3AL3hgJu9gZlsvaOtvjwy94A98A3gPAD2uT2owe09x0eavQnmCzz57U69+zjVvS71XruxEGE8oNTfvKsYXL1jVNU81ZmJPa9UOr1y6Na97rYkPQUdZL3o7Lq7jv2gvfsdbDxAsQY9SaOQPdJopD0VUp69KRpNvLWCGL34IGY9JhXcu3tSHDxzwTy9pbs0vB8Drz3N5jC9w0m+vBXKyLpAheO9Lwa7PF9g+z3xOIa9tqAIvbul8Ls1ObY8cmAlvDop1bwS/l89VktAvdH9ibxsYoS9dYvHvQ03CD3LA/Y9YW3kuyU0rzzk/A886GLhO7cBwDpzzzE8U2C1PVuoLb1FLpw94/xEPLb6FL0B8ac8DvH4PLDgdj3mwii9Chs5veafIL24y2u7ZjR7PXG4Tr1fDCe+HJWxvVAmKj0POeG7/+uDvN/e8Lvv+mw90R5GO16qcT0dvKQ92pOlvQ==
material:104144,material:104144,最胜紫晶,角色突破素材,,5,,,养成道具,293,hUjhPTaMID0rToQ9IWM6PKy8UrzmEoI8orYPPchAHr3hKRk9w0gqveBDv7xG61c9IWJevaem2ryUrRM7ns1CvfcBDzxRUz29OsmzvTPiMLyhmJu9pQOJvMEJKDwdSDG9MXhiOqC6tj1Wc+C8OvIkvYloR72s7wa7zxoPPhUhvzza/cY9mHM/PAiGML00gf087/j+POEs4rxZs1g9HvaAPZNjyzxwv+W9X7a2O9rqC72rvWK9JasjPW11Fz1wk8i98jXzPJrS57wEYr69f4fOvU5Jl70Hsgc+/SYnvOoI5zvWBq68hvX4PVbty716eqq8yxF9PeGVO72w8CG9XZfKvV/qYT2Bvh499Z4aPeb/qb0U0wk9sv6lPZD5Dz3nhfW9pbkGvY8ERz1JnJy96T+evR8NMj6r5jI7dSGUvT9XtzzOHKg8jDM7uxtjNL2kXYy9NKb3vSU+rr3gh448BxVUvafNV70B7gm9qt4cu0f8WD2h1Fu9iMCtvbfVx7yFXZ49nFufPW8hDT5oIQA+3u6uPdCB1z1/Ut+9feLivY7RCL0hl0S9Sx3TvVNf9bw/eDW8Ub8GvSfl5jy/yQ69qsF0PYcua7yPv1o9RAmpO/Dhxz02cSw+BQgWPZji1boQdOy9LQquOy4Z37zPW2i8NruZPZiZHj3aJSA+uNHwvK8lhjyNrwC+h2Euvc/wFz3SmS+9EmmzPbpSRDzTQui9HRScvREM0TzImIm9LraYvLesgj3/O7I8fDUnvWzmDDxqB4c9Ex0GvhxQAbto0E+9EzzFPOiANL36/Oc8vtlLvQaljLzyHA89kcaAPAQafL24/O88M1XJvc7tOr1xRcO9GbvDu0eRoT20PE29zSfEPOQwnj0etVK8hroGPZmP9b32DGI+ZsAGvKqbMb3hGMm9EAr3vArbkT3xMpw8YIw3vChP0z0x+es8btLvvBIzCj2sN268qOcBvSOJmD31ROM8hmKkPESOpL2t1N+8unebvMt9CDxF6SO9DfCOvUEDCD2XObo829M3vPvQYjsyLc47qwq+PHhSyTxYA+a7H7YKPA8FVb2r2Z48qbpqPM/ZLrzA9ag9feuJPVn6PLzSohk98F3UPXEYSj27zoG9CTi1vcWQobyNw0C73oSsvEh0pryRL2w9KworPbPLhbyuJyQ8xC61vbAmzD3gGTS+0Q7FPYBopL1UtJY9PvFcu6ceEz2SWIi8jIjjPLWElzwUPca7GZWFveDppzwI0hk9dGLCO/CtSDzRDiK9uP1kPGLauD0b1DK9F/cMPWgbPb2O6K48y4IsPKLdxzyl1yG9eLPUvCmTCb7v9ru9LOB+veAjrz2B+8G7FFOhvOx74ztHiUS9aJlfvQ==
material:104151,material:104151,自在松石碎屑,角色突破素材,,2,,,养成道具,300,Rms2PrNBHr3MXo29ABDLPf5ofD0jKWG85h3QvNCcYj11AoK9+QHvPO5Yhb087g09TazivdZT6b29xIE8kuzqu/Gv+z1+Biy9xInjvdX+bjzWtEe9PJqMvVluPb0OS5c8Cl1CPSgJYLwk/+Y95EQZPUVw7LxnSwE99A2+vWIajzwDrI099I2mvCEEKz0fQ7C9v50UPqz/jTxhKKu91druvBzbmrvGECk+azC9vZ2mebw2TIy97UldPSX1wD3PPgy+Xx47vpo31T32gg89GmaWvM7S1r1XNAw9/ft9O4j1qD1RpJA7h+H6vIh6wLzpqHU9Gcj7PP/ZKr3jwUO94SY8PCe57TxC9bK9orA2vWbOnL0DIcW6nAWdvUQG6LyexH29kDG4vMQ/jz3yxBI8c9fxvAxHA73NzJe8jh2sPQOQpzxz9Ey9Vt+MvNc/Mr2th8G8IAmzPK0G97yzkoe7c/uMPTwlET1H1KA8fG4VvZ1fyjxDDEG9rw8kvWKTEj3obpo8qgg5PRb3YT0kzXy9IhRxvYs4kD058Fi95F6APXZvajy/I5u8g5emvNlIPb0eK6O93MUIvKC9vL3NGAO+r/8+PWfWTz3IDsk8MmUoPQC2ET5p1iA9aKcRvl5b/jpyrqy9+J4LPRgPMr2SQrC9VR2JvUVzzzzijS46vWO5PRgLt7yf6H07fVARPGMucj2AZ9g8lwWjvbyUV70BDX67VgGLvBhkXT0F3ZA9iXcIPSM6UD1Mds69P3pFvAB1fz0557Y9s6X1vFjMoTv1aCO6osgsPv/9KT0dhzi8NfqSPUx7ID1l9BO9AOP6u/guL73eMmS8E544PTD0GD3otgY9PoqwvU4Q0TwFCtw8BXQxvWFASj1NlyE741BcPU6IQj0yXRg8U+jmuyIc7L3KT949eLo+vPnUIj1QUcU8Myv3PJN7ZLvEkBE8HqFJvVvsiD10lH+9L42TvbFczDq/s6u9kM1CvCTEGL0NiGE8HQquu4ndfT11h+k8tC5RPADQrb0LoQy+2lrzvaFBTL3IA7O9jgvkvJiYkLxG8xY+uA1evCzzmrziKP68IUWBvXCWrb39mWQ95YsePivmEr0U5vq8/6LGPJuWWLwSmxG97hsRPT5x8z0v7DE9NGcEPSkvLz3WTNE7bFDDvLeKfT3N92Q7064fvtZt0zxX5RA9HPGPve6JKD3CmVw7BLnBvUGl/LzDe5+9GYS9vcQ5lT1f1068nmXtu1YIabwgxJa9wxyYvTYIl72gPs68SMbOPAvlKr33ZoA9rfBfPRxy3r1JsIC77OCaPYKlhL0ESQi9uRqfPF8yyb3l80q9E0scvLp7hr1sSDG9q1eUvS+hsLxlcyO9AxkWPQ==
material:104152,material:104152,自在松石断片,角色突破素材,,3,,,养成道具,299,OrGyPZvup73jZB09TaE2PaANED5f9Sq8Ev4VPZptfz2SJcU9dGmVPdn3RLyBics8h3ehO3fUrDvD0cw9AdtCPbKcFz40fyy5BCAhveub2L12+Fs94PUtPXPwG70iHka9mUZQPYONsb2slRG9aIChPcSWObzkqSk9bIqfPfPU3TxXX9K9dVT5PNn6Cj5AenQ8DORBvavo3r2Y2xE8CsxEvWFWnrqSCau9V09xPJhyi71/pPy9DN/LvYakIjwtGg09KQYBvcLEkT1oO5c8pWm/PSQAIL2bVwY9XCHZPfwFHz4cJT89uj2ZPYCRazu4+TY9dr2EPC1T+L1jWzA9bf1TPIiB2rxPmo289AE4PMBtBb64b5y9AsKfvHCksr0BStQ8Viv2PVuohjyb4FW9FnRevdQ3ID2HhcY9tnHlvGFZlT0HU5W9F+Smu0jrCTv43ys9GCaOvWoHmTxjYSk8x0+XvO4+wjwHooQ9R8xcvUJxmDzWw2G8r3mpvbgLmT3B5SQ9FcJoPViEc7zNZaE8AFaxPdhZyz3GDts8nkubOLASKrxTpou9/jKVPX5ouz0mbzw7SfXZPcGvzTyY4g69EwEsvZtTAD19xh895hSpPbBClD39EgE9XE0gvXh597wvJ129/bg3u5JeEb1FoCM8AT7OvNwiCbyaux+94uEMvJHNl7222CQ9WvuhO2ovgb1WvEO9EEuTvZ3byrtW9oO9zhZivS6CEL3lxN+9+pZmPablnD3v9Mw8HTaPPYb2i7xJK4Y9tKkhvRFHhz1oqde8aIorvPew1r2atk28uCPBPPFXE73F8qa8+6SZPG3var3eVhQ+GYFqPTnKITxj6Wc9RSLjPYgXhj1FKz+9N8MCvdynOT3okjA8PFEBPVYtnj1h1Xc8kvqoPS9Psz0E5J09mKU2vTohXTtEyGi8Evg0vBdXQbwaOJw7Euo6vZQoFD24rWU8azcevIz4G71OqLa9bKJTvm+MBz25yQw+UtEIvYjCpL3fqYI9OupEOxtmkT0cCra9VCi5vezT6Twu9IG8ygbaPWwkOT0Eols9qCAmvr4Wir3l2g09nvrEvRHm+zucmci90aktvGYHEDwq00w8ya0IvEeWgL2TEQA8xI82vcGrkrwcxEI9tcz4PXdx7b3nXE69U5m4O4BGNj2OfjW9VgXzO3NlWr3eBTm8+JtbvIk4CD1CkAA+FoO9Ob+tZzyOrje9Vn7HPKtF2D2WfLE8gBcxPWnlX70u59A8Vxgyuylq8rstjtA7rhpBPTlhTDwSvVE9W0xVvXWs6r29s1G9CVYTvelSTr2HG4M9zNdtvRVB672KzVO9eOB2PdJkiL1H5Dk9NxlEvXwc7L123N498GoLvA==
material:104153,material:104153,自在松石块,角色突破素材,,4,,,养成道具,298,IDBPPSlVBL0L6Lu9iOdgPF1GIT13yCM9/w+xvQxZLL0+/7o85dEIPddYDj6a1p28270WvMTNvL1h6va8BEaOPC3TFz1E3GU8g268vVDIE76Fd009jjKIu6uvEb0kRTI7h46KPI/VET2ny1k9YXgOvStopjw0Vdc9G+gHPktNED4MVQQ93FprPSISRztI+tg8bmI+vQQCpL0E7kA9lRP5PMSHNLzV9i495S1+vWB4dDwK+aG9CogZvUtv5Lu8sdU5uJKdvBa1k71vkyI92tUIvWN0Nz395qo9T9UbPX7nGz7ddtO7EodkPY2XM73rnRA+sFumPNm8BDx1nvq8bqXgvU0CNr3Ax7W9FOl5Pa06xb05b5e9+W4RPQHC9b0Dn+C800o6PRSOlL3gTPg8Z42LPesXRz3hwI49vDWgPTtxVr3ZHpW9z4AUPS6BYzwzmME8H8bLPKGMbDyVrYe9FcgdPZ1K8rsmICC9uvDSu/DqX70yMbk8j6KFvTaNub3grge9bzCBPePoXT21aJK9DlUhPgxKwT2d3aG8e6HFPVdecb0+Er68E+AhPd5fNz0ADqQ7uFIOPpKVFL2SESG9dDmVuwkDZr1Uq0Y9ufnwurG8Er3GNNM9s1qCvdkPZ7waeZi7jrvrPdbq8D135LE6452JvYaVErzwP309mMwuvZ0TdbxyjSg928frvC/Vhj3XG+O82mdXvZeHcD1y7No8K0jCvBnRFL1zNzy+h1k3PTNOg73gIoI9Jj6TvERdkLxnZoc9hP2vvdQ7bT3dcL09trYjvdIUZr2Ipga8pzQDPnMofztnxD49ut91O7zRIr5k7nA9RYZXvIOpJD1X0hi9MavTPetdyD0gUAQ7AOWlvajRG71AWIg9R3VuPeqex7zltYA9n11tPTdKAb3qkBc9zNgvPejZ1DtzM3O9AvxAPdlJMr1N3fM9XmaRvVenert9gwS97xxovRd0EL1lDLW8Tkd1vBLGvL04MTg8ysqfPZJeST2L+M254N0IPYyAhL3PtBy9MccOvhU5Fb1ORSw9o8urPTpXZ7xAkgE+NvqEvbkyijxJwWg9uZYBPQQMRj1ixaQ6nCdjvZU9kDsu6Ry9XrFJPXJlxTyR/rc8d9AbPeu88TyjBOu9d34UPioQj72dNOg7Zo8Puq0amry71nc9ztvgvCpyqL0nOCe9ftmHvbi0qDz3u2o9Guc1vKI3Yz1DTqy8sAEKPYR2ej2VkN+8P5ffPE7buL1N7Ok9lfOOvP7YUb07qh09aB9dPfqc4LxqGcE9vNScvGWj6L1Qp1a94BqRu8Jm871OsLO8fEqYvVgbOT0JgBi9hKYKvfeT/r2f9iU8pMUAveFlvL0PjZ09Dui2vA==
material:104154,material:104154,自在松石,角色突破素材,,5,,,养成道具,297,nJhXPNcppL3Ffxe9HEKvPAEZVz37naM8aPEevhYkvjwIpKc9cy3RPCKV0zwW8sQ9oc9fvSmGmr1weu09AU46vRn3zzzXwRC96caUvWQrI76UuE09V0KZPGXtDL1N3Gi819W2PCbgdT3o0R690t0vPVzySL2XqGQ9+lCCPQrwDT4pS5y8obmPvFloYzuUGVk8OVqFvc9B1DvjQFY9KoSrPBkrO7zmr5s96Yw7vtIBwjskmJS9ZuWyPdICfD29VLI93hUIvX4KUbyNNU68fBtEvY3aCT0n+Yc9SUjHPCIepD1EHhg9nhDJPVqp073R/6E9MY9EPaFl5L3V2ik8febPvfbWGT3apOq8+BgivBCdk72Ew706Dgr0PHH7lr2vDQy+A1wBPfBnET1Mzb69eMohPae3Nz5VSpc9exFgPcw8+LtN91U9LrMCPQeIUzyQGMk6/gsCvvsGaj2mdDe9jcdRvRffrT3wTeY8pWQnvW1kdr0dFAO8bpoNvge4Wb2FWYq8288pPQBKnj3/N5W7s6W0PBhpBT5ppYC98qUuPbd24jw+/HI8JzYTvTH+wTxjY8+9m3a6Pa7Oa728t5U9wSWqvbyTaDtQhfo9E1s7OrM8cj0QoSM94yhrvJv35rw8xta9sx1NO4baLjxoFkW9MM4OPZzJAr1bQWs8QPQ2vbQ9+zxFZtQ8kLspO1BrVz3JWu29O3qovLN5br2H/Di9GvxzvXsEjbyQufS92585Pcka3TzC5bQ87+ewvHmVh7zLl5k9fBi3vJ+Anz0nPae8XDhjvXz5gT1XE7W9gNLCPYsilr0dKSi94+2EvTzP2L1xKly8aVcKvmLkMry47iS7CUY1Pf/bN73BTpq9v8SVvaZPqD3WrKU79xzsvAlo+r34Lc88Q8PnO3nHmr2KDrs9OHHJPPc39D1FHU+9BF+OuklIOb0M3pM8OhQ8PdSKpj0nEaU9L2hCvLobdLzmaJM81NOivcU4gLzdcxG8KSiZPOPoDj23UHc9PCpwPYp5CL1XCdW9nHS/vae6DT22xhK8dtksvfs2gTxZlIY97oUYvlNTkTu045k8Mn85vfdr8b36As89X2opPbNMBj2IWkG7UMzfPFM+97w4A4y8J9ccvhUXFT1+p5e8ZvI9PeQIEr2qM6K8dDCtvZrUpTzUKqw9wMoZvQaMeb0X0Di9Mj+UvCHunD2aKQ+8bVeIvROlDrqvVLg8h8Unu08zwbuf8gO9YcnEPa/Bt7wp/Dq68lXcPQRoib1brF28K4dDO3z3xrz9Hdu834UMvHOa4rwP4Wa9LcerPKM6frzG6EU95f4MvdPKPzw9zvA5/2xfvW7yNb2p9ia9LXJ3vC80NL7U9289UvFtvQ==
material:104161,material:104161,哀叙冰玉碎屑,角色突破素材,,2,,,养成道具,304,2GGqPfNhRj16EIQ9zgUePU7YRz35q6k7SKS0vINgRD3SNIE8HVXoPNYBSb0uQF69/S8gPX97xL2aPBC+u9UmPXX4KD5MbEC9GfBZvrlOyD1Ba6i9m8KrPOMie72SdBm98KfUvIMol7yZtFO9Hv2MvQN7Hj0MIKo8vgrWPDq65DxHMYo8msChvaQfkz2Zucg9p5NBPbqxgLyntiK9AzwvPZa/tD2E5X49QvlDvIUPrjwZE8g8H+VLPY/k9rul/268cF24PPv90DvqrH677z0hPGbCjb25ke48mjxvvUtzBr5vA6i8WFdEPR8tsTzZLg6++l2PPcCf5DwhBwE7xb2QPDsVjT1KoU68YskVvPCIqL2EFc+8F39Nuu1s2jz28gM9J70KvdlmID0j3zo96EYOveNFcr3Be9a9didzvR6hZ700zia98cldPQ9L8rtvvcw8CbMKvewmnTw73x+93YZ9PdcihbsTNhO8EG2FvSLDkjwxvZM7rHA7PTlv2rzfjSE+QE0HvfkFrzzvvSe9q1MzPQygPz15UJE9RCTVvNOVlL1vX/q9FsyJvQDFF72DfGE98dR6vXWpl70cGYs8HA6wPXC6Bz2wncg8LSGkvJYSr7yUe6c931BwO4toBL3EYQG8kRm9PT6Vlr2wECI93cIrvo3uDD6JWpi8LKAmPbfsrz2JjIK9ELUKvblLojz0Hm89sYf/PSv9NL3m1SI9tiWEvOqNZTwjLpU8fMqSPRoXYz2VY469+V6FPU450TyWKYg9ZPqePdP+k70Zysa7tfWrPEuj4D2GNhE9MymGveJMar06rfk9szohPU7EUL05Aoy8kgCUPZvQlz3oQOe7knFAvYQBgz1+tCc8t87AvKSKFr3alFC82Fa8vRThMb19/+K96O/ZvWt3Ab1ruII9T56MvEhikT0NBBs8YtSYPYEDyz1CPrK9lBBeu28Mxj2toTk9JQvlvY7pvLxIPGc92BPEPZ30kz2ftj+9t3qhO1UwVz3dyTi9ZA57vdpg0rxgVtA8bTasvFkd5bwIsjC9ZmPOPCJCU7xpYR49kkHyPMZjijzACB68wzTHvaItFj00/pk83o3DPSUXzr3MENs7EnACPY52z73U9bW9TxH8Pd8taT1MgGi7EFKgPRPdsr1w6H89eZA0PAm6oL0V05C96YqOvdjPkT05A/s9tWEevWMdnT2nBCg8U36XvRZrlb1K8zc7oCOZPbPkxrwYVWS9fBLPvTkSk73DDCK9nz/fPM2hjL3iora8eD4OPcWayT1vpDk+6nbZvTLBRr3RmIU9XHRPukpAgD2bBgK9SaEIvZ8LLD2H9ue9LTfjuXN7lLxi6NC7TzoevSNLbrxhw467Y6ANvA==
material:104162,material:104162,哀叙冰玉断片,角色突破素材,,3,,,养成道具,303,ox4NvIpnlL1CPN49k7KUPU0bPzzCfoY9KnI4PrYb8bwnofo8pirXPbhuSL31PCq9t6bhPCnOLL3YXGs7upLYPWAV4z3JxYa9yU6ROF2fVb26YWe8My0IvnA4hr32VCO9dZlGPOFQvztfaYG8MEfyPJ+qxrvASsU7sXSJPfivmL1b16q8h8JrPJeXoTzduQA+65aXPM8dEr25AEy8fzSJPQFsirqdHsO9JOs5PeGy5zyo0aE9/F6zOx3/OzunEyg9/FFxPCp9sz0W27w9AWezPVucED2PTIk6k7nnvWCFOrzEv768yiU/vTLSyTxThIC8IJQyvQntgL3w/LE9Z5w8vWy0Q732RDa954NBPeQYK735Jhe++qGVPIm9Tz0BO2E9ZbqoPdWYqD25Pgg9LjSJPSXzSjxhaXW9nq/yvFgSGz1CNya9D/Sru9bdmbzL2pc9/wh4vSh9Er2Acfs8SWo0vX3kR7yyag890CkAvlacNrxsIUE9l0UQvWTHTzyU7Za82wYVOxQfHb2yGMc7Zh1NuilqLDzLvu49lcHxPKIuEr6Os2S9PaAcvlC7Vz1P6Mo8LEJ0OggEcT2xZ0i8+obRvMBTtbqE9RQ9y5IlPMbW2zx/f269kO5BvVabM719pjc962YjvVHTn7zjKhO9J8KzPCsJOD1Ygiq8hMvrPRGqJ73Q/T69dziSPNzq2jkosk89IkOUvWEVXbzRDIS9FPOsvJjsOT3zQ5a8u+89PfJCMD1/EHO9qrzYPX030LyryUE9TLjXvAB1dj3T6aq7UYHZPQsWjbxaiA480j5BvbwpXTzKfcg8NsJmPK2zijwYFPI8+429PS25Uzw5KbI9mTBdvSu3Bz2ihfw8erdlu+nds72ubZG94el8vdMFpDw5dF68Lm/Avc9rvj3KaE09jR6XvL5wcTwcdOE9/2WOPPwjYj0s/dW9M5VgvbNHYj3Ipba8F/L9vGr1ib2Ww+k8qoOKvfvXND7VgAs9R2aWvCLBJb7mHJI97HmZvZ2xQTshQlW8VRAlPkZdVb2pMIW8/L0PPl/GDjwMSKK71PaKu3kf8L3GJIa9aGAjvuzTWz1u0ti94/pHvYQkx7yp/AU9T2JBPShCOj1g4Vi9Gx++OOszhD0xAtc9Sk1WO9jWK72EmaK87BiBvMurxzywH8q9fi0QPfUeJD0xx0O9ADLXu+E8MTyCmg8+0TcyveEUrr0Y16U9kS6UuyRpsD3xh5y9NUqPvGlcQTwqaxY9L8vUPWeCO71rDzy929aNvAovw73SFD096+99vcUulb1D2pc8ldsrvQCu4j2V5uQ9PRcmvrlqVbsnOT+80TeLPUC+8jzJX6g9MCOpvMUyGr3Tbwm+BFPzuw==
material:104163,material:104163,哀叙冰玉块,角色突破素材,,4,,,养成道具,302,O+XdvZTUDTyo11a8b+GoPMcx9r3TKhE+UNd8PEoKO73zRTy9zv/GPVZ/gz2VpRm+1BE5Pc17vb32fsC9LpUaPOmqkjyt3Pw7j5sAPaUlVjxOX1S8vYrwvVtc7rzVb8A8azHmPLLSLj3mh2g9G48LvZM4XT2FFf88pum8PUj4sjsQiJQ9y7IPPVKcub1BVEA9riQTvbfgbr0NDtM7dt6iPRR1nLwTYzW92tlzvfasFT5/b9E9UDxNPIyME72N7WK9/xVWPPT9Zb37ZEA8+F+JPJ1M0D3n4bw8y2nBvCK/lb3sXG69BE8Nveup1rw/G6w9s2G+PMDf5TxE7IY8b1FfvqQm4jtP9YG9xd4DPtz3tz3kTTq9aI2xvG//fLyugiE9BqzOPFJM8jzoBrG8eqQXvHRVjD1w35+8dePIPUoYd7zv3R+9JgMZPc2GO72EtqQ92YyYvRxXuLxzyGq8OTfkvIwAGr1BDuy5Y2LdvLD767xDCM8791/mvL96pb0mZfq8Au+JPSrrIz1XAoS9QQKCPZZskz0JfAA9bq8XPaXzt72dzNY8GNnHvYt6YD0uoiO8RCRhu8+uD70QFi+85rRwPZuEjL3+oTo97JDGvOcjib1GcR697st9vdYCQrxQ+SY9JFJlPfCkbz24u7S9JcnxPKqsijxqRM88QtLOPMEiIz3GKR+9WjCOvDovkz2zogE+k/cyPQK0Tj2inAa97utrvc2KoT2w2wS+lu85PFnkKL68i5k8s2W7u5Ft3Tzewnw81SV0PawoPrxLVkY9CAoSPczJCT3nVV084SVOPSXgTj277Rw9n249vbUz871DZi29Fp7YPfoH0LxkUHI8N7VtOcStPb1fVSs9kRMhvg1RNL1BOH09EseMvFJZpr0zyos9blsZvX6PdL1P2Vg9fbrWPJ8cFDxBSNA9pzYuPj6wlT1XgmY9ZHaxvFjU0rktwpY6+1WHvTRNhD3porI9EYKGPetEfT3Jbrw8A5VRPWOQqbsv9uy9S0Ccu7Zm+b0SE6Q8mplHPRtnAb62f9A8BrhmPRBVmbx2nL49JVK3PR9YDj1wLNG8KRySvS8wIz7/qA29HvLqvTjEUD3Q8Ca8f/FBvH6ZIT1i+Ai92KcXPeUktj1RqhQ9vkkYPRcv+ryZC6o8xMk5PO8wqzxfwTs9oWKwvZMZfzyIv5G4XP+3vKHQYT10YYg9e5qDvVdDOTwzy3I9hyXjPbFCRzs5n9295XdfPDrjVL0T71w9gkmKPA1CjLy+BAi7kqYvPAmnPz0Qdts9zMhJvWIqfr0A1/08tSPdOlJpmDyy4Ik8+qbbve5ZQz6Q4t69gXY5vQLF6Ly9Dw09RcoEOQv1ZjuaUFq9R/I3vQ==
